Precipitation,Temperature,Radiation,Wind,Relative Humidity
-0.0002991623,-0.00030290819,-0.00031055778,-0.0003082238,-0.00027939735
-0.00028889117,-0.00029674283,-0.00030070965,-0.00029830053,-0.00026930263
-0.00027714518,-0.00028154647,-0.0002841275,-0.00028486937,-0.00025761488
-0.00028786928,-0.00029098766,-0.00030271825,-0.00031228497,-0.00029076758
-0.00028383732,-0.00028013295,-0.00028950453,-0.00028836788,-0.00027239267
-0.00029467727,-0.00030042994,-0.0003055468,-0.0003044773,-0.0002842613
-0.00031284633,-0.00032235734,-0.0003254309,-0.00032108053,-0.00028326813
-0.00028193794,-0.00028307745,-0.00029907067,-0.0003097605,-0.0002920003
-0.00027612003,-0.0002798871,-0.00029036423,-0.00029153883,-0.00027828602
-0.00028016223,-0.00027741282,-0.00028444978,-0.00028245948,-0.00025778025
-0.0003173147,-0.00032611343,-0.0003327075,-0.00032795573,-0.0002948768
-0.0002528399,-0.0002530898,-0.0002595682,-0.00026460775,-0.00024394567
-0.00029162216,-0.00029746097,-0.0003003621,-0.00029801772,-0.00027226235
-0.00028637462,-0.0002908525,-0.000290384,-0.00028676068,-0.0002631073
-0.00027950696,-0.00027929945,-0.00028131902,-0.0002723529,-0.00025870715
-0.00028215218,-0.0002825607,-0.00028445866,-0.00028268748,-0.0002660286
-0.00026610764,-0.00025610675,-0.00025891754,-0.00025381334,-0.0002332421
-0.00024455524,-0.00024652624,-0.0002461422,-0.00024778713,-0.00022612793
-0.00029488793,-0.00029999783,-0.00031188078,-0.0003141647,-0.000293671
-0.0002566447,-0.0002558399,-0.0002668892,-0.0002670851,-0.00024507256
-0.00025380088,-0.00024478903,-0.00024969998,-0.00025199677,-0.00023589743
-0.0002372374,-0.00023478901,-0.00023784608,-0.0002463886,-0.00022777164
-0.00023029798,-0.000231658,-0.00023091094,-0.00023484034,-0.0002204012
-0.00028823267,-0.00029547198,-0.00029671425,-0.00029384048,-0.0002720847
-0.00028860237,-0.0002979238,-0.0003064653,-0.00030511565,-0.00027160096
-0.00025531472,-0.00025518032,-0.00025920247,-0.00025924557,-0.00021982219
-0.00026506672,-0.0002723392,-0.00029395893,-0.00030061966,-0.00027248755
-0.00028051616,-0.00026051493,-0.0002716509,-0.00027207026,-0.00024978124
-0.00032636436,-0.00033418075,-0.00033286077,-0.0003276947,-0.00029733742
-0.0003391427,-0.00033786928,-0.00033932953,-0.00033297876,-0.00031355146
-0.00032150059,-0.0003170349,-0.0003320001,-0.00033323097,-0.00031345428
-0.00029025585,-0.00028812274,-0.0002895648,-0.00028811628,-0.00026531777
-0.00029709865,-0.0003008019,-0.0003029767,-0.0003030568,-0.00027659247
-0.0002989279,-0.000302179,-0.00030699876,-0.000305971,-0.00028139196
-0.00027532128,-0.00027660187,-0.0002890962,-0.00029617574,-0.00027907713
-0.00027704652,-0.00027920608,-0.00028485287,-0.00027606075,-0.00024974698
-0.00024669265,-0.0002489475,-0.00025775554,-0.0002567683,-0.00023179043
-0.00028062228,-0.00028825083,-0.00028957563,-0.00028369372,-0.00025541766
-0.000256027,-0.00025677323,-0.0002650971,-0.0002717226,-0.00025583783
-0.0003027326,-0.00031463767,-0.00031913733,-0.0003098709,-0.0002790453
-0.00027373177,-0.00027722275,-0.00028268958,-0.00028311994,-0.00026234152
-0.00026262575,-0.00025480092,-0.0002606002,-0.00025791637,-0.00024308632
-0.00029335706,-0.00030102694,-0.00029667656,-0.0003012828,-0.00027760072
-0.00032043396,-0.0003288532,-0.00032505408,-0.00031909943,-0.00028812367
-0.00030102942,-0.0003121197,-0.0003123511,-0.00030609054,-0.00027379184
-0.00027830288,-0.00029161773,-0.00028234793,-0.00027533396,-0.0002503445
-0.00024918478,-0.00025315315,-0.0002526113,-0.00024946625,-0.00022531727
-0.000300188,-0.00030447758,-0.00029882923,-0.0002931526,-0.00026414858
-0.0002840578,-0.0002840597,-0.0002884746,-0.00028588873,-0.00027076976
-0.0002816317,-0.00027258767,-0.0002865201,-0.00028989013,-0.0002690611
-0.0002741773,-0.00026823726,-0.00027585734,-0.000282363,-0.00025655294
-0.00027101918,-0.0002686371,-0.00026927152,-0.00026710174,-0.00024063812
-0.0002671001,-0.00026817704,-0.00026915318,-0.00027709355,-0.0002580897
-0.0002925009,-0.00029385366,-0.00029534352,-0.00029006542,-0.00027402875
-0.00028487988,-0.00029003623,-0.0002952196,-0.0002898876,-0.0002666194
-0.000277241,-0.00027689687,-0.00027615213,-0.00027642434,-0.00025258173
-0.0002932663,-0.00029630298,-0.00030241525,-0.0002985639,-0.00026621312
-0.0002925335,-0.0002881664,-0.000311231,-0.0003163225,-0.00029746105
-0.00032116717,-0.00031170712,-0.00031627368,-0.000307009,-0.00028543803
-0.0002957368,-0.00029933956,-0.0003127209,-0.00030482118,-0.0002923598
-0.00029497306,-0.0002991211,-0.0003026731,-0.0003184174,-0.00028967633
-0.00031138337,-0.00031550752,-0.00031282043,-0.00030808273,-0.0002860192
-0.0003224488,-0.00033268766,-0.00032801132,-0.0003219424,-0.00029750713
-0.00028594246,-0.00029180956,-0.0002907934,-0.0002900491,-0.0002619171
-0.00025979185,-0.0002608979,-0.00026251838,-0.00026051688,-0.00023494431
-0.00022550879,-0.00023240715,-0.0002295601,-0.00022730109,-0.00020456465
-0.00026210796,-0.00026871235,-0.00027399758,-0.00027624832,-0.00025278327
-0.00026843863,-0.0002751182,-0.00029149925,-0.00029347892,-0.00026763577
-0.00025562348,-0.00026181302,-0.0002673426,-0.00026979626,-0.00024108053
-0.00024768073,-0.00024563484,-0.00025796576,-0.00026299967,-0.00025363002
-0.00027011413,-0.00027013934,-0.00026785716,-0.00026941922,-0.00025035735
-0.0002815544,-0.00028413412,-0.00028313688,-0.0002883732,-0.00026381807
-0.00027368576,-0.00027838486,-0.00027647198,-0.00027635065,-0.00025482487
-0.00024391091,-0.00024592067,-0.00023987648,-0.00024104989,-0.00021678804
-0.000262547,-0.00026762165,-0.00026544722,-0.00026433996,-0.00023521947
-0.00026494393,-0.0002734312,-0.00027352606,-0.0002708938,-0.00023678332
-0.00026873668,-0.00026919012,-0.00027593182,-0.0002748263,-0.00024482023
-0.00026970395,-0.000267533,-0.00027063309,-0.00027458378,-0.00024699952
-0.0002751406,-0.0002722243,-0.00027349946,-0.0002724978,-0.00025166527
-0.00028475624,-0.00028384852,-0.0002835618,-0.00028601242,-0.00027117162
-0.00031396066,-0.00030833323,-0.000301778,-0.00029951206,-0.0002886415
-0.00027121147,-0.0002719883,-0.00026826025,-0.00027353264,-0.0002549859
-0.00027805544,-0.00027996348,-0.00027740124,-0.0002802482,-0.00026093036
-0.00027990367,-0.00028450182,-0.00028242436,-0.00027827526,-0.00025043552
-0.00026097344,-0.00026227,-0.00026419738,-0.0002656953,-0.00024339263
-0.00024918324,-0.00025690498,-0.00026266306,-0.00026376022,-0.00024316044
-0.00027256305,-0.00027558862,-0.00027653025,-0.00027689012,-0.00024280716
-0.000259355,-0.0002590268,-0.0002545167,-0.00025533405,-0.00022530218
-0.00024569145,-0.00024635272,-0.00023921915,-0.0002419031,-0.00022338916
-0.0002804012,-0.00028604822,-0.00028266507,-0.0002789016,-0.00025582168
-0.00030771055,-0.00031901523,-0.00031141005,-0.00030587916,-0.00027293302
-0.0002627056,-0.0002675989,-0.0002642874,-0.00026476922,-0.00024715913
-0.00027081423,-0.0002726856,-0.0002835125,-0.00028918395,-0.0002704941
-0.00029212865,-0.00029497754,-0.00029764525,-0.00030098294,-0.00027364035
-0.00028693827,-0.00029443513,-0.00029387305,-0.00028807344,-0.0002594297
-0.00027516164,-0.00028145793,-0.00028536556,-0.0002801509,-0.00027348558
-0.0003078625,-0.00030982602,-0.00030981933,-0.00030775365,-0.0002856541
-0.00030304334,-0.00030155442,-0.00030283083,-0.00030222978,-0.0002759658
-0.00025316564,-0.00025268592,-0.00025297515,-0.00025302768,-0.00024138781
-0.00027113667,-0.00027458175,-0.00027139657,-0.00027322356,-0.00025034108
-0.00029781862,-0.00030613007,-0.00029509366,-0.00029278075,-0.0002584189
-0.00027286308,-0.00028039506,-0.00026937772,-0.00026921422,-0.00024631756
-0.00027782677,-0.000286179,-0.00027826827,-0.00027674594,-0.00024917212
-0.0002660172,-0.0002707052,-0.00026969417,-0.0002711147,-0.00024760704
-0.00026330998,-0.00026651946,-0.00026919603,-0.00027263068,-0.00025967057
-0.0002760058,-0.0002808935,-0.00027337097,-0.00027636165,-0.0002605744
-0.000276047,-0.0002765592,-0.0002781393,-0.0002766264,-0.00026058694
-0.00029364007,-0.00030099315,-0.00029980362,-0.0002944,-0.00028353956
-0.00028918154,-0.00029333157,-0.00029237728,-0.00029094418,-0.00027112215
-0.00027988368,-0.00028756435,-0.00028555864,-0.00028727454,-0.0002663622
-0.00028217662,-0.0002902387,-0.00028733982,-0.0002872294,-0.00026468767
-0.00028134853,-0.00028791177,-0.00028662593,-0.00028628972,-0.0002670768
-0.00029396132,-0.00029813274,-0.00029943296,-0.00030040962,-0.00028293693
-0.00029427916,-0.0002993528,-0.0002997305,-0.00030309902,-0.00029149358
-0.00028562697,-0.0002902428,-0.00029133467,-0.00029173354,-0.0002706793
-0.00029004502,-0.00029469424,-0.000296251,-0.00029912233,-0.00028558387
-0.00028312608,-0.00029035425,-0.0002859317,-0.00028766584,-0.00027341442
-0.00027997518,-0.00028613876,-0.00028231315,-0.0002857008,-0.00027412697
-0.00026946995,-0.0002772576,-0.0002730969,-0.0002744185,-0.00026499547
-0.00027368977,-0.00028232203,-0.00027789347,-0.00027226945,-0.00025284936
-0.0002889673,-0.0002980816,-0.00029367502,-0.0002928626,-0.00027509453
-0.00028657878,-0.00029694944,-0.00029475,-0.00028850415,-0.00026408635
-0.00026672223,-0.0002721113,-0.00027498035,-0.00027773544,-0.00026745978
-0.0002853909,-0.00029121147,-0.00029152518,-0.00029141875,-0.00027362214
-0.0003212669,-0.00032424813,-0.0003133588,-0.0003055529,-0.00028092664
-0.0002970676,-0.00029177393,-0.00028983966,-0.00028413968,-0.0002581805
-0.00027891333,-0.0002838738,-0.00027937157,-0.00027731387,-0.0002658746
-0.0002931517,-0.00030041172,-0.00029950787,-0.00030079947,-0.00028523954
-0.00028611533,-0.00029898307,-0.0003022446,-0.0003085402,-0.00029050588
-0.00028630134,-0.00029345468,-0.00028909004,-0.00028631752,-0.00027715034
-0.00026609146,-0.00027612783,-0.00027164337,-0.00026913921,-0.00026124422
-0.00027011364,-0.0002776068,-0.0002737332,-0.0002728306,-0.0002643937
-0.000266793,-0.00027185315,-0.0002706159,-0.00027261954,-0.00026841098
-0.00027040072,-0.00027325665,-0.00027752708,-0.00028190683,-0.00027558286
-0.0002724081,-0.0002781334,-0.0002816898,-0.00028557496,-0.00027227815
-0.00027441295,-0.00028344916,-0.00028238373,-0.00028547534,-0.0002689737
-0.00026341743,-0.00027368718,-0.00026472672,-0.00026574935,-0.00025456422
-0.00028632904,-0.00029735066,-0.00028890435,-0.0002892272,-0.00027664288
-0.0002783783,-0.00028364483,-0.00028272884,-0.00028330577,-0.00026611204
-0.00027396838,-0.0002801682,-0.00027419094,-0.0002695392,-0.00025618557
-0.00029159873,-0.00030058372,-0.00029137312,-0.00028943477,-0.00028027897
-0.0002804884,-0.00028964112,-0.00028140977,-0.00028176937,-0.00027159884
-0.00027108795,-0.0002805165,-0.00027314818,-0.0002759725,-0.00026816176
-0.00025238658,-0.00025980873,-0.00025969022,-0.00026219938,-0.00025887575
-0.00026932388,-0.0002804791,-0.00027352784,-0.00027151298,-0.0002633358
-0.0002678049,-0.00027992172,-0.0002711783,-0.00026966407,-0.0002648156
-0.00027794676,-0.0002824141,-0.00029085742,-0.00029163028,-0.0002809647
-0.00028311534,-0.00029519785,-0.00028835263,-0.00028745423,-0.0002727484
-0.00027009836,-0.00027585527,-0.00027435363,-0.00027165218,-0.00025743144
-0.00029558226,-0.00030098294,-0.0003052454,-0.00030388904,-0.00028197316
-0.00028204604,-0.0002855982,-0.00028596437,-0.0002833781,-0.00026798362
-0.00030242343,-0.00030394061,-0.00030138853,-0.00030073072,-0.00027993013
-0.0002703804,-0.00027589974,-0.00027340616,-0.00027238354,-0.0002624396
-0.0002864178,-0.00029370718,-0.000288215,-0.00028692622,-0.00027576508
-0.0002804802,-0.0002892159,-0.00028189347,-0.0002833725,-0.0002785049
-0.0002727561,-0.0002768486,-0.00027718148,-0.0002820835,-0.00027418637
-0.00027820506,-0.00028592706,-0.0002804586,-0.0002835928,-0.00026562414
-0.00028341723,-0.00029104485,-0.0002822582,-0.00028335786,-0.0002672387
-0.00026017168,-0.00026757093,-0.0002635643,-0.00026396944,-0.00025874365
-0.00028199973,-0.00028716555,-0.00028898023,-0.0002930076,-0.00029115358
-0.00027308796,-0.0002806226,-0.00027413137,-0.0002738629,-0.00026687383
-0.0002687956,-0.0002733431,-0.0002723247,-0.00027600638,-0.0002633923
-0.00027667044,-0.00028119894,-0.00028219252,-0.00028018598,-0.0002612048
-0.0002816979,-0.0002858016,-0.0002825505,-0.00028780577,-0.00027058844
-0.00026778466,-0.00027391603,-0.00027211162,-0.00027623124,-0.00027261538
-0.00027455462,-0.00028056814,-0.00027603257,-0.00027946004,-0.00026961075
-0.0002596504,-0.00026565974,-0.000264181,-0.00026700328,-0.00026290433
-0.0002824287,-0.00028852688,-0.00028895715,-0.00029205007,-0.00027967372
-0.00028993897,-0.00029707796,-0.00030056943,-0.0003019923,-0.00028116544
-0.00028174446,-0.00029135952,-0.0002891592,-0.00028996836,-0.0002769769
-0.0002944766,-0.00031009282,-0.00029893962,-0.0002948595,-0.00028434632
-0.00027746262,-0.00028702235,-0.00028134213,-0.00027868315,-0.0002685521
-0.00027872302,-0.00028670774,-0.0002829277,-0.00028007172,-0.000276377
-0.00029225202,-0.0002995762,-0.0002973482,-0.00029542533,-0.00028046695
-0.00027517998,-0.00028191597,-0.0002867399,-0.0002912322,-0.00028414332
-0.00027890506,-0.00028586626,-0.00028486413,-0.00028728324,-0.0002811302
-0.0002629226,-0.00026646498,-0.00026705474,-0.000263268,-0.0002492087
-0.00028655937,-0.0002930133,-0.0002805172,-0.00028063025,-0.00026102012
-0.00026239912,-0.00026580854,-0.00026474075,-0.00026562752,-0.0002536083
-0.00028602727,-0.00029712333,-0.00028473616,-0.00028545156,-0.0002741831
-0.00025765205,-0.0002647962,-0.00026153,-0.00026327439,-0.00025684817
-0.00027312178,-0.00028223795,-0.0002779388,-0.00027751975,-0.0002670591
-0.00027553452,-0.00028082952,-0.00027917573,-0.00027559718,-0.00026538968
-0.00029198223,-0.00030224523,-0.00030026256,-0.00030151103,-0.00028798333
-0.00027030022,-0.00027987073,-0.00027831027,-0.00028401997,-0.00027313182
-0.0002753289,-0.00028275858,-0.00028037664,-0.00028367797,-0.0002782587
-0.0002580774,-0.00026522804,-0.00026533543,-0.0002603572,-0.0002469458
-0.00029688867,-0.0003077605,-0.0003031087,-0.00029657537,-0.00028587724
-0.0002612819,-0.00026560551,-0.00026836767,-0.00027083477,-0.0002631358
-0.00026939268,-0.00027570795,-0.00027221144,-0.00027315455,-0.00026709173
-0.0002664233,-0.00027023978,-0.00027199174,-0.0002678045,-0.00025002388
-0.00027271608,-0.00028187057,-0.00028153905,-0.00027838067,-0.00026652426
-0.00028140188,-0.00029050244,-0.00028975887,-0.00029160292,-0.00027840852
-0.0002695518,-0.0002809753,-0.00027839403,-0.00027760374,-0.0002698669
-0.00027793762,-0.00028835307,-0.0002869002,-0.0002858379,-0.00027975414
-0.00027857992,-0.00027850262,-0.00028099696,-0.0002797393,-0.00026374965
-0.00030609843,-0.00031348388,-0.00030355513,-0.00029765078,-0.0002837436
-0.0002958073,-0.00030682774,-0.0002999218,-0.00029932373,-0.00029462835
-0.00027422543,-0.00028308833,-0.00028227008,-0.0002770074,-0.00026057917
-0.00030069353,-0.00030222538,-0.00029593645,-0.00030441425,-0.00027597675
-0.00027635408,-0.00028163826,-0.000278022,-0.00027425974,-0.00025777696
-0.00027569142,-0.00028343868,-0.00028438278,-0.00028230675,-0.00027319172
-0.0002660724,-0.00027502686,-0.00027671253,-0.0002776194,-0.00027294393
-0.00026236993,-0.0002691122,-0.00026992566,-0.000267688,-0.00025517432
-0.00025705167,-0.00026522885,-0.00026157848,-0.00025687626,-0.00024892055
-0.00026237415,-0.0002745576,-0.0002776885,-0.00027757717,-0.00027120768
-0.00026801374,-0.0002768297,-0.00027234905,-0.0002693111,-0.00025409544
-0.00027858737,-0.0002911075,-0.00027949858,-0.00028005283,-0.00026698332
-0.00027251928,-0.00028563605,-0.0002778779,-0.00028034323,-0.00027473195
-0.00026982746,-0.00028561265,-0.00027406382,-0.00027073803,-0.00026223465
-0.00028380888,-0.00029786534,-0.00029662825,-0.0002872851,-0.00028681348
-0.0002895787,-0.0003008495,-0.00029450812,-0.0002914902,-0.00028361456
-0.00027315528,-0.00028455316,-0.00028320542,-0.00027857718,-0.00027009338
-0.00030145084,-0.00031727276,-0.00030776873,-0.0003054506,-0.00029684926
-0.00027849508,-0.00029034342,-0.000285865,-0.00028481102,-0.0002799054
-0.0002678453,-0.0002768921,-0.00027492773,-0.00027383497,-0.00027400343
-0.00027874878,-0.00027702338,-0.00027744842,-0.00027988394,-0.0002782587
-0.00027396742,-0.00027982052,-0.00027847625,-0.00027694108,-0.00026774502
-0.0002586764,-0.0002676075,-0.00026670084,-0.0002622072,-0.00025032606
-0.00026996573,-0.00027916938,-0.00027634806,-0.0002739976,-0.0002702668
-0.00026023807,-0.00027078638,-0.00026922362,-0.00026622252,-0.00025866096
-0.000255127,-0.00026395463,-0.00025959505,-0.00025709198,-0.00024319532
-0.00024573348,-0.00025472013,-0.00024985298,-0.0002487784,-0.00024100897
-0.00025139275,-0.00025731485,-0.0002615051,-0.00025981502,-0.00024956232
-0.00025513978,-0.00026164553,-0.00026664333,-0.0002622385,-0.0002482682
-0.00026126445,-0.00027126027,-0.00026917038,-0.00026709936,-0.00025652122
-0.0002714679,-0.00028414075,-0.0002774909,-0.00027901414,-0.00027101717
-0.00025389917,-0.00026587848,-0.00026048417,-0.00025808797,-0.00024544608
-0.00029210997,-0.0002939199,-0.0002934035,-0.00027656852,-0.0002648752
-0.00028563573,-0.00029146147,-0.0002919089,-0.00029055815,-0.00026555182
-0.00027486891,-0.0002807155,-0.0002856413,-0.00027921953,-0.00025894886
-0.00031189472,-0.0003227377,-0.0003142296,-0.00030982736,-0.00028613475
-0.00028350175,-0.00029317016,-0.00028753642,-0.00028568172,-0.00026870423
-0.0002830153,-0.00028673257,-0.00028216495,-0.00028270556,-0.00026951768
-0.00027155742,-0.0002841372,-0.00028120162,-0.00027705074,-0.00026684068
-0.00026424142,-0.00027145533,-0.0002690125,-0.00026864186,-0.00025326945
-0.00025533375,-0.0002680895,-0.00026695142,-0.00026819357,-0.00025529126
-0.0002721326,-0.00028127167,-0.00027563944,-0.0002723102,-0.00025810357
-0.0002763716,-0.00028441809,-0.00027891746,-0.0002750573,-0.00026512274
-0.00027014443,-0.00028185267,-0.00027269812,-0.00026942475,-0.000255051
-0.0002680155,-0.00027906563,-0.0002717374,-0.00026901503,-0.00025070188
-0.00026796394,-0.00027803643,-0.00027163417,-0.00027119418,-0.00026197132
-0.00028645617,-0.00029531037,-0.00028962886,-0.00029247478,-0.00027101385
-0.0002807342,-0.00028541606,-0.0002821381,-0.00028041733,-0.00027245207
-0.00027567256,-0.00028365094,-0.00028087836,-0.0002746384,-0.00026752104
-0.00029200834,-0.00029731265,-0.0002901703,-0.0002880071,-0.0002777518
-0.00030353427,-0.0002944447,-0.00029449275,-0.0002876384,-0.0002685696
-0.000297348,-0.00029554457,-0.00029129142,-0.00028854288,-0.0002653522
-0.0002776135,-0.00028477766,-0.0002882918,-0.00027938877,-0.00026617775
-0.0003048467,-0.0003079862,-0.00031064113,-0.0002999976,-0.00027921924
-0.0002663006,-0.00027118638,-0.0002753203,-0.0002680473,-0.00024658046
-0.00027102267,-0.00027839228,-0.0002785791,-0.00027211054,-0.00025443398
-0.00025016518,-0.00025611793,-0.00025833288,-0.00025599773,-0.0002455641
-0.000273743,-0.00028423284,-0.000276657,-0.00027663563,-0.000265072
-0.0002439138,-0.00025118026,-0.0002504722,-0.0002504904,-0.00023415673
-0.00024983374,-0.00026039593,-0.00026063682,-0.0002591318,-0.00024379676
-0.0002526685,-0.00025730472,-0.00025502755,-0.00025113474,-0.00023358148
